name_encoded,year,selling_price,km_driven,fuel_encoded,seller_type_encoded,transmission_encoded,owner
391,2012,300000,70000,1,1,1,0
1538,2010,220000,110000,1,1,1,2
118,2011,409999,80000,1,1,1,1
128,2013,355000,136000,1,1,1,1
1884,2013,695000,120000,1,1,1,0
1619,2010,320000,120000,1,1,1,1
1229,2017,710000,120000,1,1,1,0
181,2010,409999,210000,1,1,1,3
2454,2015,550000,90000,1,1,1,0
1669,2007,215000,100750,4,1,1,1
530,2007,170000,110000,4,1,1,2
968,2010,350000,148000,1,1,1,1
2072,2015,250000,155000,1,1,1,1
382,2015,433000,70000,1,1,1,0
2334,2010,1200000,100000,1,1,1,0
662,2015,300000,45000,4,1,1,0
1751,1998,70000,40000,4,1,1,1
1041,2017,760000,90000,1,1,1,1
665,2014,250000,20000,4,1,1,0
779,2013,187000,120000,4,1,1,1
1613,2016,488000,80000,4,1,1,1
1573,2008,111000,110000,4,1,1,2
1433,2015,600000,70000,1,1,1,0
1651,2020,570000,5000,4,1,1,0
800,2007,110000,75000,4,1,1,1
665,2014,229999,70000,4,1,1,0
1851,2014,490000,90000,1,1,1,1
2092,2013,200000,120000,1,1,1,1
1060,2005,250000,80000,1,1,1,0
1277,2013,750000,110000,1,1,1,1
1334,2017,310000,35000,4,1,1,0
1481,2014,620000,130000,1,1,1,0
1642,2013,400000,188000,1,1,1,1
2041,2008,67000,80000,1,1,1,1
371,2015,480000,80000,1,1,1,0
1530,2008,110000,48676,4,1,1,0
795,2006,105000,60000,4,1,1,2
197,2018,475000,40000,4,1,1,0
2319,2012,275000,120000,1,1,1,1
2026,2003,40000,70000,1,1,1,0
1342,2018,300000,15000,4,1,1,1
2083,2011,70000,80000,1,1,1,1
285,2017,900000,60000,1,1,1,0
2301,2017,650000,120000,1,1,1,1
752,2003,55000,120000,4,1,1,2
1752,2000,50000,180000,4,1,1,3
727,2016,550000,70000,4,1,1,0
1875,2013,475000,250000,1,1,1,0
753,2019,425000,15000,4,1,1,0
2061,2011,150000,70000,4,1,1,1
1701,2016,400000,30000,4,1,1,0
1189,2016,800000,79500,1,1,1,0
800,2007,165000,90000,4,1,1,2
1848,2015,1000000,110000,1,1,1,0
1610,2015,440000,110000,1,1,1,0
831,2011,390000,153000,1,1,1,0
330,2008,136000,200185,4,1,1,0
371,2016,515000,100000,1,1,1,0
2255,2012,175000,90000,1,1,1,1
1567,2012,380000,80000,1,1,1,3
2320,2012,405000,150000,1,1,1,0
1509,2018,535000,12000,4,1,1,0
905,2011,215000,40000,4,1,1,1
1752,1997,70000,100000,4,1,1,1
720,2017,445000,27000,4,1,1,0
1721,2015,335000,120000,4,1,1,0
1450,2014,300000,49025,4,1,1,0
2225,2016,300000,90000,4,1,1,0
63,2010,2000000,90000,1,1,0,1
165,2009,295000,195000,1,1,1,1
1151,2006,310000,90000,1,1,1,2
1308,1997,29999,80000,4,1,1,2
1675,2016,640000,70000,1,1,1,0
1591,2012,350000,35000,4,1,1,0
1613,2013,385000,120000,4,1,1,0
1610,2013,409999,100000,1,1,1,1
1259,2016,1300000,40000,1,1,0,0
344,2009,210000,60000,4,1,1,2
1199,2007,300000,110000,1,1,1,0
1159,2008,450000,112000,1,1,1,0
395,2011,170000,70000,1,1,1,1
547,2014,650000,140000,1,1,1,0
1486,1997,125000,94000,4,1,0,3
1362,2012,145000,70000,4,1,1,0
2461,2018,681000,27000,1,1,1,0
547,2015,635000,173000,1,1,1,0
1364,2010,140000,80000,4,1,1,1
553,2016,750000,86000,1,1,1,2
546,2015,611000,80000,1,1,1,1
1362,2007,110000,120000,4,1,1,2
1690,2006,100000,100000,4,1,0,1
2075,2014,225000,120000,1,1,1,0
862,2010,250000,190000,1,1,1,2
1168,2011,385000,120000,1,1,1,1
1362,2012,135000,70000,4,1,1,0
1359,2006,65000,100000,4,1,1,1
1354,2016,260000,120000,4,1,1,0
1579,2007,150000,80000,4,1,1,3
1122,2017,430000,20000,4,1,1,1
963,2009,200000,81000,4,1,1,3
108,2011,125000,90000,4,1,1,1
1320,2001,45000,60000,4,1,1,1
2027,2007,80000,80000,4,1,1,2
1478,2014,545000,35000,0,1,1,0
1482,2019,1050000,20000,1,1,1,0
1260,2015,1100000,77000,1,1,0,1
1277,2014,750000,50000,1,1,1,0
2230,2016,425000,13500,4,1,1,0
1340,2016,300000,38000,4,1,1,0
1482,2019,1200000,14000,1,1,1,0
579,2009,240000,70000,4,1,1,0
1112,2016,450000,55000,1,1,1,1
1051,2013,500000,160000,1,1,1,0
149,2013,295000,50000,1,1,1,0
2087,2008,100000,120000,1,1,1,2
829,2013,700000,76460,1,1,1,0
394,2011,180000,125000,1,1,1,1
1243,2012,225000,110000,1,1,1,1
665,2017,310000,25000,4,1,1,0
545,2015,625000,30000,1,1,1,0
911,2013,275000,70000,3,1,1,1
901,2013,245000,110000,4,1,1,1
1747,2010,160000,200000,4,1,1,0
665,2014,250000,80000,4,1,1,0
454,2014,450000,76000,1,1,1,0
2038,2007,85000,150000,1,1,1,1
2391,2018,1938000,35000,1,1,1,0
943,2016,550000,40000,4,1,1,0
288,2015,551000,110000,1,1,1,0
470,2018,585000,15000,4,1,1,0
622,2013,172000,120000,4,1,1,0
829,2012,360000,100000,1,1,1,1
2221,2017,350000,24000,1,1,1,1
1362,2011,148000,40000,4,1,1,2
1455,2016,330000,47370,0,1,1,0
1951,2007,110000,120000,1,1,1,1
1647,2015,450000,100000,1,1,1,0
116,2009,260000,80000,1,1,1,1
912,2011,200000,91000,4,1,1,1
1352,2019,430000,20000,0,1,1,0
1197,2013,550000,80000,1,1,1,1
1534,2013,245000,80000,1,1,1,0
1454,2016,320000,80000,0,1,1,0
627,2008,120000,110000,0,1,1,2
679,2013,615000,120000,1,1,1,0
1996,2013,600000,90000,1,1,0,0
2444,2010,300000,120000,4,1,1,1
640,2017,1000000,60000,1,1,0,1
804,2012,525000,70000,4,1,1,1
226,2013,300000,133000,1,1,1,0
226,2011,220000,117000,1,1,1,1
1282,2015,850000,173000,1,1,1,0
527,2011,500000,35000,4,1,1,0
625,2003,59000,70000,4,1,1,1
1359,2011,130000,60000,4,1,1,2
2451,2016,375000,120000,4,1,1,1
333,2009,180000,163000,1,0,1,0
2464,2011,220000,222300,1,1,1,0
2350,2013,625000,100000,1,1,1,1
1534,2013,295000,120000,1,1,1,0
1643,2011,350000,160000,1,1,1,0
804,2012,500000,330000,4,1,1,1
1649,2017,509999,20000,4,1,1,0
1338,2020,370000,16000,0,1,1,0
742,2016,370000,30000,4,1,1,1
1579,2009,180000,50000,4,1,1,0
1138,2012,300000,210000,1,1,1,0
913,2015,350000,20000,4,1,1,0
1893,2018,395000,20000,4,1,1,0
2357,2015,850000,100000,1,1,1,0
998,2016,3500000,35000,1,1,0,0
2488,2012,280000,120000,1,1,1,1
1223,2018,775000,50000,1,1,1,1
829,2012,420000,100000,1,1,1,1
528,2010,310000,91000,4,1,1,1
1012,2017,1550000,50000,1,1,1,0
238,2015,375000,67000,1,1,1,0
742,2015,500000,40000,4,1,1,0
1543,2013,300000,100000,1,1,1,1
531,2008,155000,120000,4,1,1,1
1600,2013,350000,185000,1,1,1,0
1262,2016,950000,75000,1,1,0,2
732,2015,350000,80000,1,1,1,2
992,2019,1900000,30000,1,1,0,0
2174,2020,537000,5000,4,1,1,0
2456,2019,585000,10000,4,1,1,0
762,2002,56000,60000,4,1,1,0
1473,2012,350000,140000,1,1,1,0
699,2019,700000,19000,4,1,1,0
1470,2017,849000,44600,1,0,1,0
2468,2014,574000,28080,4,0,0,0
978,2014,484999,28800,4,0,1,0
1904,2018,360000,21900,4,0,1,0
2468,2014,575000,28100,4,0,0,0
544,2014,550000,110000,1,1,1,1
967,2016,700000,100000,1,1,1,0
1592,2019,825000,7673,1,1,0,0
2121,2009,150000,75000,4,1,1,1
1596,2018,851000,50000,1,1,0,0
819,2014,550000,40000,4,1,1,0
1470,2016,890000,40000,1,1,1,0
923,2012,265000,100000,4,1,1,1
1145,2014,900000,110000,1,1,1,0
104,2013,210000,96272,1,1,1,0
48,2015,1650000,74000,1,1,0,0
2352,2011,750000,168000,1,1,1,1
1721,2015,400000,22500,4,1,1,0
1680,2020,925000,7400,1,1,0,0
1617,2011,275000,70000,4,1,1,2
1708,2009,175000,67000,4,1,1,0
416,2009,155000,110000,1,1,1,2
1563,2012,325000,175000,1,1,1,1
2045,2008,50000,120000,1,1,1,2
831,2014,645000,150360,1,1,1,0
2244,2017,597000,15000,1,1,1,0
1894,2018,400000,30000,4,1,0,1
1661,2009,300000,150000,1,1,1,0
1643,2015,573000,100000,1,1,1,1
1351,2011,180000,70000,4,1,1,0
2145,2011,70000,40000,4,1,1,0
2358,2008,500000,154000,1,1,1,2
630,2004,110000,110000,4,1,1,1
1473,2013,450000,120000,1,1,1,1
2208,2013,310000,145000,1,1,1,0
1099,2017,400000,30000,1,1,1,0
1665,2014,390000,90000,1,1,1,1
1147,2016,741000,70000,1,1,1,0
934,2012,330000,40000,1,1,1,1
1198,2010,300000,166000,1,1,1,2
912,2011,215000,100000,4,1,1,2
1708,2009,150000,75000,4,1,1,2
664,2013,250000,42130,4,1,1,0
1535,2010,180000,53000,4,1,1,1
1752,2006,150000,106000,4,1,1,1
2296,2005,275000,96000,4,1,1,1
1381,2019,556000,10000,4,1,1,0
1616,2016,550000,37000,4,1,1,0
1264,2018,1500000,20000,1,1,0,0
2312,2017,549000,35000,4,1,1,0
939,2016,630000,50000,4,1,1,0
1071,2020,679000,5000,1,1,1,0
1580,2011,320000,85000,4,1,1,0
642,2017,1125000,47000,1,1,1,1
1370,2017,680000,71000,1,1,1,0
565,2017,1050000,50000,1,1,1,0
2267,2015,450000,57000,1,1,1,0
1721,2010,210000,43000,4,1,1,0
1610,2014,470000,60000,1,1,1,0
1613,2014,470000,60000,4,1,1,0
967,2015,550000,40000,1,1,1,0
1327,2011,204999,60000,4,1,1,0
554,2015,950000,30000,4,1,0,0
970,2015,550000,160000,1,1,1,1
2349,2007,270000,147500,1,1,1,1
2464,2013,280000,90000,1,1,1,2
1439,2015,630000,70000,1,1,1,1
530,2007,220000,70000,4,1,1,0
1291,2014,320000,120000,1,1,1,0
665,2013,225000,75000,4,1,1,1
527,2010,380000,85000,4,1,1,1
1612,2012,380000,70000,1,1,1,2
2424,2017,600000,29000,1,1,1,0
317,2014,620000,40000,1,1,1,1
858,2012,500000,90000,1,1,0,0
1230,2015,700000,40000,1,1,0,0
287,2015,550000,138000,1,1,1,0
1646,2016,600000,70000,1,1,1,0
2414,2019,550000,30000,4,1,1,1
820,2013,475000,125000,1,1,1,2
544,2015,615000,120000,1,1,1,1
1600,2013,385000,180000,1,1,1,1
2272,2015,500000,20000,4,1,1,0
1874,2012,450000,80000,1,1,1,0
831,2013,580000,80000,1,1,1,1
2403,2017,550000,40000,1,1,1,0
617,2018,780000,30000,4,1,1,0
342,2014,500000,80000,1,1,1,0
1946,2011,270000,140000,1,1,1,1
1610,2017,755000,20000,1,1,1,0
2358,2005,310000,200000,1,1,1,1
1146,2008,450000,78000,1,0,1,0
1604,2018,611000,9000,4,0,1,0
641,2016,819999,39000,1,0,1,0
672,2017,340000,30000,4,1,1,0
1777,2009,1000000,80000,4,1,0,2
642,2018,1237000,46000,1,1,1,0
2463,2013,350000,70000,1,1,1,1
1320,2000,31000,56194,4,1,1,3
1672,2018,695000,40000,4,1,1,0
1342,2015,270000,40000,4,1,1,0
1470,2016,790000,120000,1,1,1,0
1646,2016,590000,120000,1,1,1,0
1593,2017,635000,120000,4,1,0,0
1053,2015,540000,110000,1,1,1,1
1918,2012,265000,67000,1,1,1,1
1620,2014,600000,50000,1,1,1,0
820,2012,409999,100000,1,1,1,1
2308,2015,525000,80000,1,1,1,1
392,2011,150000,50000,1,1,1,0
1491,2007,55000,70000,4,1,1,2
1517,2011,130000,70000,4,1,1,1
1684,2017,925000,50000,1,1,1,0
1909,2017,690000,65000,1,1,1,1
1473,2012,560000,200000,1,1,1,1
1445,2018,950000,7500,1,1,1,0
1909,2017,695000,65000,1,1,1,1
1651,2013,450000,35000,4,1,1,1
60,2013,2000000,60000,1,1,0,0
1660,2009,229999,71000,4,1,1,0
1351,2017,300000,30000,4,1,1,0
1362,2012,200000,50000,4,1,1,1
1799,2008,725000,80000,1,1,0,1
1833,2011,235000,90000,4,1,1,1
945,2017,666000,13000,4,1,1,0
1308,2000,65000,100000,4,1,1,2
784,2004,85000,80000,4,1,1,2
616,2018,834000,30000,1,1,1,0
1050,2012,430000,120000,1,1,1,0
1661,2010,360000,120000,1,1,1,1
665,2014,240000,70000,4,1,1,0
1645,2016,210000,210000,1,1,1,0
2114,2010,135000,148000,1,1,1,1
1228,2017,700000,54188,1,1,1,0
1228,2017,750000,60000,1,1,1,0
1987,2012,425000,90000,1,1,1,0
109,2011,150000,100000,4,1,1,2
207,2014,225000,35000,4,1,1,0
1898,2017,330000,20000,4,1,1,0
1526,2007,54000,144000,3,1,1,1
726,2014,374000,54043,4,0,0,0
830,2012,549000,66657,1,0,0,0
2089,2016,390000,42000,1,1,1,1
972,2013,455999,35582,4,0,1,0
2467,2013,453000,54327,4,0,0,1
2418,2016,579000,7949,4,0,1,0
916,2010,258000,59734,4,0,0,0
536,2012,428000,49185,4,0,1,0
905,2011,262000,56389,4,0,1,0
2471,2013,389000,58245,4,0,1,0
1832,2015,346000,36422,4,0,1,0
597,2011,339000,42535,4,0,1,0
917,2011,272000,40736,4,0,0,0
1651,2012,369000,56246,4,0,1,0
1634,2011,277000,55403,4,0,1,0
2249,2018,535000,30000,4,1,1,0
1354,2015,265000,67000,4,1,1,0
836,2013,400000,70000,4,1,1,0
730,2014,459999,90000,1,1,1,1
698,2019,667000,7500,4,1,1,0
2160,2011,300000,80000,1,1,1,1
2084,2012,229999,186000,1,1,1,0
2050,2016,200000,110000,1,1,1,1
335,2005,150000,120000,1,1,1,2
350,2012,280000,105358,1,1,1,2
988,2014,590000,70000,4,1,1,1
901,2010,142000,49200,4,1,1,1
612,2014,600000,40000,1,1,1,1
1229,2017,700000,40000,1,1,1,0
108,2013,200000,70000,4,1,1,0
642,2016,900000,110000,1,1,1,0
1354,2014,220000,100000,4,1,1,0
721,2018,650000,10000,4,1,0,1
2332,2017,3100000,70000,1,1,0,0
2390,2016,1500000,100600,1,1,1,1
72,2012,1800000,50000,1,1,0,0
1784,2017,2100000,48000,1,1,0,1
339,2010,250000,110000,1,1,1,2
1866,2012,550000,86000,1,1,1,0
1362,2009,125000,141000,4,1,1,1
522,2011,450000,80000,4,1,1,2
1266,2015,850000,140000,1,1,1,0
1620,2014,459999,65000,1,1,1,1
1610,2014,434999,110000,1,1,1,1
2108,2008,120000,100000,1,1,1,1
1646,2015,600000,80000,1,1,1,0
1721,2008,135000,90000,4,1,1,1
942,2016,780000,35000,1,1,1,0
1364,2008,100000,195000,4,1,1,1
946,2017,650000,60000,1,1,1,0
1308,2004,50000,50000,4,1,1,0
835,2012,425000,100000,1,1,1,1
239,2015,500000,70000,1,1,1,0
1406,2016,459999,27000,4,1,1,0
1672,2020,578000,5000,4,1,1,0
1473,2012,550000,110000,1,1,1,1
533,2013,465000,80000,4,1,1,1
1077,2018,890000,80000,1,1,1,0
1247,2014,250000,110000,1,1,1,0
2018,2019,1250000,15000,1,1,1,0
1610,2015,615000,60000,1,1,1,0
1481,2014,684000,60000,1,1,1,1
1481,2014,680000,64000,1,1,1,1
1870,2014,500000,120000,1,1,1,0
1870,2014,520000,120000,1,1,1,0
2309,2012,390000,140000,1,1,1,1
2309,2012,434999,135000,1,1,1,2
1643,2010,350000,166000,1,1,1,1
414,2018,675000,60000,1,1,1,0
1798,2011,1350000,81500,1,1,0,1
1793,2011,1350000,80000,1,1,0,0
1256,2019,1200000,15000,1,1,1,0
1619,2011,265000,60000,1,1,1,0
2451,2016,395000,40000,4,1,1,1
2451,2016,385000,40000,4,1,1,1
1708,2009,142000,70000,4,1,1,1
901,2009,160000,35000,4,1,1,0
2091,2012,180000,50000,1,1,1,2
401,2019,700000,3177,4,0,1,0
735,2015,400000,39414,4,0,1,0
2047,2012,200000,30078,4,0,1,0
673,2012,250000,44588,4,0,1,0
1406,2015,400000,49907,4,0,1,0
1651,2013,371000,67082,4,0,1,1
273,2016,570000,112879,1,0,1,1
498,2013,300000,80000,4,1,1,1
919,2017,620000,25000,4,1,1,0
571,2018,949000,10200,4,1,1,0
1055,2018,750000,60000,1,1,1,0
1395,2017,350000,20000,4,1,1,1
1266,2017,1250000,60000,1,1,1,0
672,2013,235000,40000,4,1,1,1
1362,2012,220000,111000,4,1,1,0
1602,2014,380000,70000,1,1,1,1
1348,2010,160000,100000,4,1,1,2
657,2017,339000,25000,4,1,1,0
353,2011,229999,100000,4,1,1,0
1108,2016,400000,35000,1,1,1,0
881,2018,470000,25000,1,1,1,0
260,2019,575000,20000,4,1,1,0
215,2019,325000,1300,4,1,1,0
1308,1997,50000,120000,4,1,1,1
1721,2014,350000,15000,4,1,1,0
1906,2016,300000,25000,4,1,1,0
1847,2014,540000,150000,1,1,1,0
1412,2018,580000,10000,4,1,1,0
643,2015,1000000,70000,1,1,1,0
2264,2017,459999,80000,1,1,1,0
1643,2015,635000,50000,1,1,1,0
829,2014,650000,83000,1,1,1,2
1610,2013,525000,116000,1,1,1,1
230,2015,350000,60000,4,1,1,2
1622,2008,320000,175802,1,1,1,2
2358,2006,450000,192000,1,1,1,3
2496,2011,227000,73840,4,1,1,0
1063,2011,325000,162000,1,1,1,1
213,2018,275000,20000,4,1,0,0
735,2013,300000,75000,4,1,1,2
1197,2011,400000,320000,1,1,1,2
1989,2017,900000,40000,1,1,0,0
1364,2010,165000,20000,4,1,1,0
672,2014,210000,70000,4,1,1,0
1865,2016,650000,30000,1,1,1,0
1902,2016,260000,80000,4,1,1,0
1613,2013,450000,67000,4,1,1,0
901,2008,130000,120000,4,1,1,1
1679,2019,890000,9000,1,1,1,0
2401,2014,3500000,60000,1,1,0,0
547,2014,750000,80000,1,1,1,1
582,2019,2000000,24857,4,0,0,4
657,2017,270000,26442,4,1,1,0
1461,2017,700000,35000,4,1,1,0
1362,2010,130000,28000,4,1,1,1
1481,2015,650000,80000,1,1,1,0
1359,2005,55000,39000,4,1,1,0
1688,2017,475000,20000,4,1,0,0
1835,2013,325000,50000,1,1,1,0
589,2017,615000,40000,4,1,0,0
742,2015,390000,15000,4,1,1,0
1587,2019,650000,15000,4,1,0,0
1657,2015,440000,30000,4,1,1,0
1036,2013,499000,80000,1,1,1,0
826,2016,800000,80000,1,1,1,0
1651,2020,600000,5000,4,1,1,0
492,2017,400000,50000,4,1,1,0
1610,2017,700000,65000,1,1,1,0
1370,2017,800000,35000,1,1,1,0
595,2015,600000,90000,1,1,1,0
1643,2016,580000,100000,1,1,1,0
1904,2016,350000,15000,4,1,1,0
395,2011,204999,147000,1,1,1,0
1266,2017,1350000,20000,1,1,1,0
968,2009,310000,120000,1,1,1,1
2373,2011,700000,250000,1,1,1,1
372,2016,459999,69000,1,1,1,1
904,2012,275000,97000,3,1,1,2
1906,2016,390000,15000,4,1,1,0
1360,2005,110000,50800,4,0,1,1
62,2018,5830000,30000,1,1,0,0
879,2018,665000,40142,1,0,1,0
919,2019,721000,9400,4,0,1,0
1098,2016,390000,62000,1,0,1,0
1236,2019,975000,12584,1,0,1,0
702,2019,685000,4300,4,0,1,0
1651,2019,595000,14548,4,0,1,0
274,2018,900000,44772,1,0,1,1
1482,2018,950000,48500,1,0,1,0
943,2017,570000,28782,4,0,1,0
966,2018,700000,28451,4,0,1,0
1679,2018,910000,36500,1,0,1,0
1611,2018,751000,44885,1,0,1,0
2080,2009,135000,110000,1,1,1,1
651,2017,975000,41000,1,0,1,0
1470,2019,925000,50000,1,0,1,0
1481,2016,725000,66000,1,0,1,0
1473,2013,550000,65000,1,0,1,0
973,2014,550000,76000,1,0,1,0
2373,2013,750000,95000,1,0,1,0
527,2013,475000,55000,4,0,1,1
201,2017,325000,65000,4,0,1,0
1473,2017,725000,76000,1,0,1,0
1475,2018,775000,47000,4,0,1,1
1610,2017,625000,70000,1,0,1,0
755,2009,195000,56000,4,0,1,1
1665,2014,470000,89000,1,0,1,0
2389,2016,1650000,90000,1,0,1,0
1642,2013,380000,57000,1,1,1,0
1610,2017,650000,70000,1,1,1,0
665,2016,275000,49200,4,1,1,0
579,2009,220000,125000,4,1,1,1
901,2008,200000,60000,4,1,1,1
1450,2015,315000,120000,4,1,1,1
1361,2004,90000,110000,4,1,1,2
1708,2007,120000,70000,4,1,1,1
1700,2006,90000,168000,4,1,1,1
1266,2018,1500000,30000,1,1,1,0
734,2015,370000,60000,1,1,1,0
1643,2016,595000,131111,1,1,1,0
1140,2007,150000,120000,1,1,1,1
1612,2012,400000,58400,1,1,1,1
1357,2016,310000,23400,4,1,1,1
1577,2005,105000,158107,4,1,1,1
1281,2014,750000,90000,1,1,1,0
770,2019,521000,3010,4,1,0,0
2120,2010,180000,80000,1,1,1,0
358,2011,220000,155000,1,1,1,1
1308,1998,40000,70000,4,1,1,1
720,2018,540000,4000,4,1,1,0
1364,2007,140000,35000,4,1,1,1
1757,2003,200000,121000,4,1,1,0
285,2015,650000,110000,1,1,1,1
334,2010,229999,170000,1,1,1,1
1661,2010,305000,175000,1,1,1,2
1265,2018,1400000,30000,1,1,1,0
1288,2010,465000,77088,1,1,1,0
1827,2011,210000,110000,1,1,1,2
1050,2016,570000,136511,1,1,1,0
1483,2015,650000,60000,4,1,1,0
1623,2016,620000,36000,4,1,1,0
1721,2012,250000,65000,4,1,1,1
69,2011,1000000,50000,1,1,0,0
1695,2012,300000,60000,3,1,1,0
226,2013,300000,82500,1,1,1,0
273,2018,810000,30000,1,1,1,1
118,2011,270000,100000,1,1,1,2
1601,2015,470000,70000,1,1,1,1
2268,2017,400000,85000,1,1,1,0
1712,2014,300000,60000,4,1,1,1
1329,2015,170000,20000,4,1,1,2
1862,2014,455999,80000,1,1,1,0
764,2002,35000,75000,4,1,1,1
1577,2005,85000,100000,4,1,1,0
1678,2016,650000,80000,1,1,1,1
2012,2017,350000,35000,4,1,1,0
103,2013,125000,139000,1,1,1,0
1346,2005,80000,90000,4,1,0,1
1524,2009,120000,120000,4,1,1,0
531,2008,250000,100000,4,1,1,0
2490,2011,225000,90000,1,1,1,0
1080,2007,215000,105000,1,1,1,1
881,2017,450000,40000,1,1,1,1
895,2017,509999,90000,4,1,1,0
1334,2015,245000,36710,4,1,1,1
1558,2016,620000,28180,1,0,1,0
2015,2019,1700000,15000,1,1,1,0
206,2019,590000,4000,4,1,1,0
1538,2014,370000,30000,1,1,1,0
1651,2013,350000,15000,4,1,1,0
1369,2017,580000,20000,4,1,1,0
722,2018,450000,56000,4,1,1,0
950,2017,600000,19000,4,1,1,0
315,2016,2400000,30000,1,1,0,0
924,2017,450000,70000,4,1,1,0
2091,2009,150000,30000,1,1,1,0
1450,2019,400000,15000,4,1,1,0
1334,2013,185000,85000,4,1,1,0
1583,2018,625000,50000,4,1,0,0
962,2019,700000,20000,4,1,1,0
1727,2017,390000,25000,4,1,1,0
2174,2018,625000,25000,4,1,1,0
1613,2014,400000,50000,4,1,1,0
931,2011,380000,150000,1,1,1,3
2285,2009,400000,90000,4,1,0,0
2272,2019,620000,100000,4,1,1,0
352,2008,190000,180000,1,1,1,1
1334,2013,210000,50000,4,1,1,1
1538,2012,270000,80000,1,1,1,2
1755,1999,45000,100000,4,1,1,2
662,2014,220000,93000,4,1,1,1
1036,2014,550000,11500,1,1,1,0
966,2013,370000,120000,4,1,1,0
786,2006,95000,100000,4,1,0,1
1290,2015,650000,50000,1,1,1,0
538,2012,550000,120000,4,1,1,0
334,2010,225000,100000,1,1,1,1
1320,2004,40000,57000,4,1,1,1
665,2016,280000,60000,4,1,1,0
1334,2017,290000,90000,4,1,1,1
954,2018,720000,50000,1,1,1,1
288,2017,800000,60000,1,1,1,0
901,2012,265000,20000,4,1,1,2
369,2016,350000,70000,1,1,1,1
1579,2008,200000,80000,4,1,1,1
121,2016,490000,80000,1,1,1,0
829,2012,450000,72000,1,1,1,1
1150,2016,950000,50000,1,1,1,0
1627,2012,355000,90000,4,1,1,1
694,2019,700000,17000,4,1,1,0
1212,2012,459999,70000,1,1,1,0
2463,2012,350000,74000,1,1,1,1
1360,2006,85000,60000,4,1,1,1
1332,2016,290000,15000,4,1,1,0
616,2019,1000000,72000,1,1,1,0
2048,2008,85000,25000,4,1,1,1
1361,2003,65000,114000,4,1,1,0
517,2005,75000,120000,4,1,1,0
1951,2003,100000,250000,1,1,1,1
2080,2009,170000,55768,1,1,1,0
719,2017,525000,40000,4,1,0,0
1700,2020,265000,70000,4,1,1,1
2249,2018,459999,50000,4,1,1,0
1354,2017,250000,20000,4,1,1,0
1610,2013,395000,70000,1,1,1,1
728,2014,375000,60000,4,1,1,0
2058,2009,120000,120000,1,1,1,0
1538,2011,290000,110000,1,1,1,1
2230,2017,409999,60000,4,1,1,0
162,2009,200000,30000,4,1,1,0
1968,2018,900000,35000,1,1,1,0
1320,2003,50000,50000,4,1,1,2
1866,2012,450000,100000,1,1,1,0
1282,2012,650000,80000,1,1,1,2
2430,2014,300000,84000,1,1,1,1
341,2014,425000,60000,1,1,1,0
1757,1998,55000,50000,4,1,1,1
910,2011,200000,60000,4,1,1,1
1266,2015,975000,100000,1,1,1,0
1050,2013,450000,70000,1,1,1,0
1053,2014,600000,82500,1,1,1,1
1044,2014,550000,76000,1,1,1,0
2082,2011,180000,87000,1,1,1,0
1294,2010,300000,120000,1,1,1,0
2271,2016,350000,70000,4,1,1,1
1610,2014,465000,90000,1,1,1,0
2123,2010,200000,188000,1,1,1,1
127,2014,350000,120000,1,1,1,1
558,2015,650000,80000,4,1,1,0
905,2010,150000,123278,4,1,1,1
546,2014,560000,100000,1,1,1,1
957,2015,625000,90000,1,1,1,0
394,2012,220000,110000,1,1,1,0
390,2013,250000,110000,1,1,1,0
2268,2018,575000,70000,1,1,1,0
1283,2015,1050000,65000,1,1,1,0
997,2015,3000000,70000,1,1,0,1
2165,2012,200000,90000,1,1,1,2
1342,2016,262000,50000,4,1,1,0
665,2018,299000,33000,4,1,1,0
1334,2015,250000,26500,4,1,1,0
781,2011,140000,60000,4,1,1,3
1610,2013,360000,70000,1,1,1,2
188,2015,210000,80000,4,1,1,0
938,2017,600000,60000,1,1,1,0
1937,2011,210000,100000,1,1,1,0
2487,2011,300000,80000,1,1,1,1
727,2016,450000,35000,4,1,1,0
320,2018,3200000,35000,1,1,0,0
722,2019,550000,10000,4,1,1,0
2065,2011,100000,80000,1,1,1,0
1698,2006,80000,90000,4,1,1,1
1342,2017,295000,80000,4,1,1,0
1898,2017,360000,25000,4,1,1,0
1348,2014,210000,70000,4,1,1,0
696,2019,585000,80000,4,1,0,0
2475,2016,560000,50000,1,1,1,0
544,2015,600000,70000,1,1,1,0
207,2017,330000,60000,4,1,1,0
869,2019,990000,15000,4,1,1,0
700,2019,695000,20000,4,1,0,0
732,2014,300000,60000,1,1,1,0
1334,2015,270000,22000,4,1,1,0
2160,2010,185000,70000,1,1,1,1
151,2013,200000,80000,1,1,1,0
1704,2019,459999,35000,0,1,1,0
1538,2013,240000,142000,1,1,1,1
1620,2015,570000,72000,1,1,1,0
273,2018,850000,90000,1,1,1,0
394,2011,155000,80000,1,1,1,2
931,2011,270000,125000,1,1,1,0
1442,2015,610000,33000,4,1,1,0
643,2015,1000000,50000,1,1,1,0
1174,2012,450000,120000,1,1,1,1
880,2018,500000,35000,1,1,1,0
465,2018,700000,43000,1,1,1,0
1362,2007,135000,60000,4,1,1,0
1174,2012,430000,148000,1,1,1,1
831,2014,625000,70000,1,1,1,1
1837,2011,280000,96000,4,1,1,0
1538,2012,220000,70000,1,1,1,1
