selling_price,torque,max_power,km_driven
430000,78.0,58.3,20000
550000,290.0,120.0,80000
245000,190.0,73.94,80000
320000,85.0,61.7,80000
120000,12.5,94.0,110000
615000,259.87,126.24,120000
600000,320.0,138.1,90000
300000,250.0,160.0,120000
400000,215.0,99.0,45217
1000000,259.9,126.2,60000
525000,250.0,198.25,70000
300000,197.0,75.0,133000
220000,197.0,75.0,117000
850000,330.0,140.0,173000
500000,146.0,118.0,35000
59000,12.5,94.0,70000
130000,62.0,46.3,60000
375000,110.0,74.0,120000
220000,180.0,73.9,222300
625000,200.0,100.57,100000
295000,190.0,73.94,120000
350000,190.0,74.0,160000
500000,250.0,198.25,330000
509999,113.0,81.8,20000
370000,69.0,47.3,16000
370000,114.0,82.0,30000
300000,240.0,100.0,210000
350000,99.04,68.05,20000
395000,91.0,67.0,20000
850000,200.0,100.6,100000
3500000,600.0,270.9,35000
280000,250.0,103.6,120000
775000,240.0,100.0,50000
420000,259.8,126.32,100000
310000,146.0,118.0,91000
1550000,350.0,170.0,50000
375000,209.0,91.7,67000
500000,114.0,82.0,40000
300000,190.0,73.94,100000
155000,12.7,78.0,120000
350000,190.0,74.0,185000
950000,330.0,140.0,75000
350000,160.0,70.0,80000
1900000,350.0,147.9,30000
537000,170.0,108.5,5000
585000,95.0,75.0,10000
350000,200.0,88.76,140000
700000,117.0,81.86,19000
849000,200.0,88.5,44600
574000,175.0,103.25,28080
484999,114.7,81.83,28800
360000,72.0,53.26,21900
575000,175.0,103.25,28100
550000,200.0,98.6,110000
700000,219.7,88.73,100000
825000,190.0,74.02,7673
150000,116.0,90.0,75000
851000,190.0,74.02,50000
550000,135.3,105.5,40000
890000,200.0,88.5,40000
265000,11.4,80.0,100000
900000,280.0,120.0,110000
210000,150.0,57.6,96272
1650000,380.0,184.0,74000
750000,20.4,102.0,168000
675000,120.0,94.93,7000
715000,219.66,88.73,60000
227999,140.0,69.01,60000
400000,90.0,67.04,22500
925000,200.0,88.5,7400
275000,114.0,85.8,70000
175000,84.0,67.0,67000
155000,16.0,68.0,110000
325000,200.0,88.8,175000
50000,14.3,70.0,120000
645000,259.8,126.32,150360
597000,140.0,69.0,15000
400000,91.0,67.0,30000
300000,190.0,75.0,150000
573000,190.0,74.0,100000
180000,90.0,67.1,70000
70000,4.8,35.0,40000
500000,20.4,102.0,154000
110000,12.5,94.0,110000
450000,200.0,88.76,120000
310000,250.0,83.83,145000
400000,190.0,77.0,30000
390000,190.0,74.0,90000
741000,280.0,120.0,70000
330000,22.4,90.0,40000
300000,290.0,120.0,166000
215000,111.8,78.9,100000
150000,84.0,67.0,75000
250000,74.5,55.2,42130
180000,114.0,85.8,53000
150000,78.0,60.0,106000
275000,16.1,125.0,96000
556000,113.0,81.8,10000
550000,115.0,83.14,37000
1500000,330.0,138.0,20000
549000,104.0,78.9,35000
630000,114.7,81.83,50000
679000,200.0,70.0,5000
1125000,259.9,126.2,47000
680000,190.0,74.0,71000
1050000,200.0,97.9,50000
450000,200.0,88.7,57000
210000,90.0,67.1,43000
470000,190.0,74.0,60000
470000,114.0,85.8,60000
550000,219.7,88.73,40000
204999,90.0,66.1,60000
950000,145.0,117.3,30000
550000,219.7,88.73,160000
270000,20.4,102.0,147500
280000,180.0,73.9,90000
630000,200.0,88.5,70000
220000,12.7,78.0,70000
320000,218.0,93.7,120000
225000,74.5,55.2,75000
380000,146.0,118.0,85000
380000,190.0,73.9,70000
600000,250.0,108.495,29000
620000,330.0,141.0,40000
500000,259.8,126.32,90000
700000,230.0,100.0,40000
550000,205.0,98.59,138000
600000,190.0,74.0,70000
550000,95.0,75.0,30000
475000,259.9,126.3,125000
615000,200.0,98.6,120000
385000,190.0,74.0,180000
500000,140.0,88.7,20000
450000,200.0,83.8,80000
580000,259.8,126.32,80000
550000,170.0,67.05,40000
780000,110.0,88.7,30000
500000,204.0,89.75,80000
270000,250.0,108.5,140000
755000,190.0,74.02,20000
651000,219.66,88.76,42323
1075000,400.0,190.0,42545
690000,200.0,88.5,32000
589000,190.0,74.0,41232
445000,210.0,74.96,40200
475000,215.0,98.96,48000
465000,200.0,98.63,27233
310000,20.4,102.0,200000
445000,250.0,83.8,63000
445000,210.0,74.96,62000
450000,320.0,138.1,68240
450000,280.0,120.0,78000
525000,190.0,74.0,38000
200000,90.0,67.1,35000
611000,114.0,85.8,9000
819999,259.9,126.2,39000
825000,219.7,88.7,39000
599000,215.0,98.96,92651
490000,113.0,85.0,28000
340000,74.5,55.2,30000
1000000,355.0,272.0,80000
1237000,259.9,126.2,46000
350000,180.0,73.9,70000
31000,59.0,37.0,56194
695000,113.0,81.8,40000
270000,69.0,47.3,40000
790000,200.0,88.5,120000
590000,190.0,74.0,120000
635000,113.0,81.8,120000
540000,195.0,62.1,110000
265000,160.0,63.12,67000
600000,190.0,74.0,50000
409999,259.9,126.3,100000
525000,170.0,67.05,80000
150000,160.0,68.0,50000
55000,110.0,85.0,70000
130000,6.1,35.0,70000
925000,200.0,88.5,50000
690000,200.0,83.8,65000
560000,200.0,88.76,200000
950000,200.0,88.5,7500
695000,200.0,83.8,65000
450000,114.0,85.8,35000
2000000,51.0,235.0,60000
229999,113.0,85.0,71000
300000,90.0,67.05,30000
200000,62.0,46.3,50000
725000,400.0,170.0,80000
235000,104.0,75.0,90000
666000,114.7,81.83,13000
65000,59.0,37.0,100000
834000,200.0,98.6,30000
430000,195.0,62.1,120000
360000,190.0,75.0,120000
240000,74.5,55.2,70000
210000,190.0,74.0,210000
135000,135.0,69.0,148000
700000,240.0,100.0,54188
750000,240.0,100.0,60000
425000,250.0,103.5,90000
150000,108.0,79.4,100000
225000,104.0,67.0,35000
330000,91.0,67.0,20000
54000,57.0,32.8,144000
374000,113.75,81.86,54043
549000,259.8,126.32,66657
390000,135.0,69.01,42000
455999,113.7,82.85,35582
453000,175.0,103.6,54327
579000,110.0,73.75,7949
258000,111.8,78.9,59734
428000,146.0,116.4,49185
262000,111.7,78.9,56389
389000,110.0,73.9,58245
346000,104.0,75.0,36422
339000,110.0,88.8,42535
272000,111.8,78.9,40736
369000,114.0,85.8,56246
277000,114.0,85.8,55403
535000,114.0,84.0,30000
265000,90.0,67.05,67000
400000,154.9,121.3,70000
459999,160.0,70.0,90000
667000,114.73,81.86,7500
300000,320.0,138.1,80000
229999,140.0,70.0,186000
200000,140.0,69.0,110000
150000,16.3,68.0,120000
280000,160.0,67.0,105358
590000,114.7,81.83,70000
142000,99.04,68.05,49200
600000,200.0,98.6,40000
700000,240.0,100.0,40000
200000,108.0,79.4,70000
900000,259.9,126.2,110000
220000,90.0,67.05,100000
650000,113.75,81.86,10000
3100000,450.0,174.5,70000
1500000,343.0,147.8,100600
1800000,380.0,184.0,50000
2100000,300.0,136.0,48000
250000,16.3,68.0,110000
550000,248.0,108.45,86000
125000,62.0,46.3,141000
450000,146.0,118.0,80000
850000,330.0,140.0,140000
459999,190.0,74.0,65000
434999,190.0,74.0,110000
120000,13.5,70.0,100000
600000,190.0,74.0,80000
135000,90.0,67.1,90000
550000,112.0,86.8,44000
385000,90.0,67.04,25000
800000,151.0,121.3,25000
780000,219.7,88.73,35000
100000,62.0,46.3,195000
650000,219.7,88.73,60000
50000,59.0,37.0,50000
425000,259.8,126.32,100000
500000,209.0,91.7,70000
459999,90.0,67.04,27000
578000,113.0,81.8,5000
550000,200.0,88.76,110000
465000,146.0,116.3,80000
890000,195.0,70.0,80000
250000,160.0,65.0,110000
420000,90.0,67.0,35000
550000,113.0,81.8,20000
270000,69.0,47.3,20000
700000,113.0,81.8,7800
500000,113.0,81.8,20000
1250000,320.0,147.94,15000
320000,113.7,82.85,31377
290000,90.0,67.04,60000
550000,173.0,138.1,100000
265000,109.0,86.8,60000
830000,115.0,83.1,5000
160000,62.0,46.3,25000
335000,72.0,53.3,30000
329000,104.0,67.0,80000
775000,200.0,88.5,75000
524000,113.75,81.86,32000
245000,69.0,47.3,40000
275000,11.4,80.0,93000
610000,219.66,88.73,50000
615000,190.0,74.0,60000
684000,200.0,88.8,60000
680000,200.0,88.8,64000
500000,200.0,83.8,120000
520000,200.0,83.8,120000
350000,190.0,74.0,166000
675000,215.0,98.63,60000
1350000,400.0,167.62,81500
1350000,42.0,170.0,80000
675000,113.0,81.8,5000
725000,215.0,98.96,30000
1200000,300.0,115.0,15000
650000,230.0,88.0,40000
1090000,200.0,110.0,16500
1100000,259.9,126.2,67000
720000,200.0,88.5,60000
610000,113.0,81.8,52000
600000,250.0,108.495,29000
535000,200.0,83.8,50000
142000,111.7,78.9,110000
515000,115.0,83.1,23000
335000,104.0,67.0,40000
957000,219.7,88.7,60000
605000,190.0,74.02,127000
316000,200.0,88.76,140000
675000,96.0,72.0,5000
520000,190.0,74.0,70000
265000,190.0,73.9,60000
395000,110.0,74.0,40000
385000,110.0,74.0,40000
142000,84.0,67.0,70000
160000,99.04,68.05,35000
180000,135.0,69.0,50000
480000,146.0,116.3,42462
470000,190.0,74.0,54723
480000,113.0,81.8,20375
450000,190.0,74.0,43978
520000,190.0,74.0,28832
700000,119.0,94.93,3177
400000,113.75,81.86,39414
200000,12.4,70.0,30078
250000,74.5,55.2,44588
400000,90.0,67.04,49907
371000,113.0,81.8,67082
450000,114.0,82.0,40000
570000,205.0,98.96,112879
300000,109.0,86.8,80000
620000,114.7,81.83,25000
949000,145.0,117.6,10200
750000,195.0,70.0,60000
350000,90.0,67.04,20000
1250000,330.0,140.0,60000
235000,74.5,55.2,40000
220000,62.0,46.3,111000
380000,190.0,74.0,70000
160000,90.0,67.1,100000
160000,90.0,67.1,100000
339000,94.14,68.05,25000
229999,146.0,99.6,100000
400000,190.0,77.0,35000
470000,190.24,73.97,25000
575000,120.0,94.93,20000
325000,91.0,67.0,1300
50000,59.0,37.0,120000
350000,90.0,67.04,15000
2711000,430.0,177.0,9000
3200000,430.0,177.0,45000
503000,320.0,147.94,110000
2000000,213.0,157.7,68089
225000,90.0,67.05,58343
740000,190.0,74.0,38817
550000,110.0,88.7,56494
750000,200.0,100.6,79328
650000,113.0,81.8,5621
625000,132.0,88.73,25538
600000,113.0,81.8,69779
450000,190.24,73.97,56290
5400000,400.0,190.0,7500
5500000,400.0,190.0,8500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
2475000,350.0,150.0,2000
300000,72.0,53.3,25000
540000,248.0,108.5,150000
580000,90.0,67.04,10000
1000000,259.9,126.2,70000
459999,190.0,74.0,80000
635000,190.0,74.0,50000
650000,259.8,126.32,83000
525000,190.0,74.0,116000
350000,96.0,67.1,60000
320000,190.0,73.9,175802
450000,20.4,102.0,192000
227000,153.0,103.6,73840
325000,180.0,63.0,162000
275000,91.0,67.0,20000
300000,114.0,82.0,75000
400000,290.0,120.0,320000
550000,113.0,81.8,20000
900000,250.0,108.6,40000
165000,62.0,46.3,20000
210000,74.5,55.2,70000
650000,245.0,108.45,30000
260000,72.0,53.3,80000
450000,114.0,85.8,67000
130000,99.04,68.05,120000
890000,200.0,88.5,9000
225000,15.0,102.0,80000
3200000,450.0,174.5,60000
210000,200.0,88.8,120000
3500000,410.0,170.3,60000
750000,200.0,98.6,80000
2000000,174.0,139.46,24857
270000,94.14,68.05,26442
700000,130.0,91.1,35000
130000,62.0,46.3,28000
650000,200.0,88.8,80000
55000,62.0,46.3,39000
475000,90.0,67.0,20000
325000,200.0,84.8,50000
615000,110.0,88.7,40000
390000,114.0,82.0,15000
650000,113.0,81.8,15000
440000,113.0,81.8,30000
499000,180.0,63.0,80000
525000,219.7,88.73,120000
580000,200.0,83.8,90000
420000,172.5,73.74,110000
800000,259.9,126.2,80000
600000,113.0,81.8,5000
400000,109.0,86.8,50000
700000,190.0,74.0,65000
800000,190.0,74.0,35000
600000,200.0,98.6,90000
580000,190.0,74.0,100000
350000,72.0,53.3,15000
204999,160.0,68.0,147000
1350000,330.0,140.0,20000
310000,22.4,90.0,120000
700000,20.4,102.0,250000
459999,215.0,99.0,69000
275000,99.1,68.1,97000
390000,72.0,53.3,15000
1525000,400.0,153.86,50000
110000,62.0,46.3,50800
484999,90.0,67.04,10000
5830000,620.0,261.4,30000
185000,62.0,46.3,60000
665000,180.4,71.0,40142
721000,114.7,81.83,9400
390000,190.0,77.0,62000
190000,200.0,90.0,90000
975000,247.0,105.0,12584
275000,104.0,67.05,49000
315000,69.0,47.3,32000
685000,117.0,81.86,4300
595000,113.0,81.8,14548
900000,205.0,98.96,44772
950000,200.0,88.5,48500
275000,69.0,47.3,38000
570000,114.7,81.83,28782
700000,114.7,81.83,28451
910000,200.0,88.5,36500
751000,190.0,74.0,44885
135000,135.0,71.0,110000
825000,200.0,88.5,79000
1650000,360.0,168.5,91000
875000,200.0,88.5,50000
650000,200.0,88.5,81000
1450000,250.0,160.0,22000
975000,259.87,126.2,41000
925000,200.0,88.5,50000
725000,200.0,88.8,66000
550000,200.0,88.76,65000
550000,219.7,88.73,76000
750000,20.4,102.0,95000
475000,146.0,118.0,55000
325000,104.0,67.05,65000
725000,200.0,88.5,76000
775000,130.0,93.7,47000
625000,190.0,74.0,70000
470000,190.0,74.0,89000
1650000,343.0,147.51,90000
1050000,219.7,88.7,70000
380000,190.0,74.0,57000
650000,190.0,74.0,70000
275000,74.5,55.2,49200
220000,172.0,130.0,125000
200000,99.04,68.05,60000
315000,101.0,73.0,120000
90000,62.0,46.3,110000
120000,84.0,67.0,70000
90000,90.0,67.1,168000
1500000,330.0,140.0,30000
370000,160.0,70.0,60000
595000,190.0,74.0,131111
150000,16.0,65.0,120000
400000,190.0,73.9,58400
310000,90.0,67.1,23400
750000,330.0,140.0,90000
521000,99.0,68.0,3010
180000,200.0,88.8,80000
220000,16.3,68.0,155000
40000,59.0,37.0,70000
540000,113.75,81.86,4000
140000,62.0,46.3,35000
200000,78.0,60.0,121000
650000,205.0,98.59,110000
229999,16.3,68.0,170000
305000,190.0,75.0,175000
1400000,320.0,140.0,30000
465000,220.0,95.0,77088
210000,160.0,63.1,110000
570000,195.0,62.1,136511
650000,130.0,93.7,60000
620000,115.0,83.14,36000
250000,90.0,67.1,65000
1000000,380.0,184.0,50000
300000,77.0,58.2,60000
300000,197.0,75.0,82500
810000,205.0,98.96,30000
270000,327.0,147.9,100000
470000,190.0,74.0,70000
400000,190.0,88.7,85000
300000,90.0,67.04,60000
170000,69.0,47.3,20000
455999,248.0,108.45,80000
650000,200.0,88.5,80000
350000,140.0,88.7,35000
125000,150.0,57.6,139000
80000,62.0,46.3,90000
120000,59.0,34.2,120000
250000,12.7,78.0,100000
225000,250.0,103.6,90000
215000,180.0,63.0,105000
450000,190.24,73.97,40000
509999,113.75,81.86,90000
245000,69.0,47.3,36710
620000,200.0,88.5,28180
650000,200.0,88.5,44000
1700000,350.0,138.1,15000
590000,104.0,67.0,4000
370000,190.0,73.94,30000
350000,114.0,85.8,15000
580000,115.0,83.1,20000
450000,113.75,81.86,56000
600000,114.73,81.86,19000
2400000,385.0,158.0,30000
450000,114.7,81.83,70000
150000,135.0,69.0,30000
400000,101.0,73.0,15000
185000,69.0,47.3,85000
625000,113.0,81.8,50000
700000,114.73,81.86,20000
390000,90.0,67.04,25000
625000,170.0,108.5,25000
400000,114.0,85.8,50000
380000,22.4,90.0,150000
400000,173.0,138.1,90000
620000,140.0,88.7,100000
190000,160.0,67.0,180000
210000,69.0,47.3,50000
270000,190.0,73.94,80000
45000,78.0,60.0,100000
220000,74.5,55.2,93000
550000,180.0,63.0,11500
370000,113.7,82.85,120000
650000,218.0,93.7,50000
550000,146.0,116.3,120000
225000,16.3,68.0,100000
40000,59.0,37.0,57000
280000,74.5,55.2,60000
570000,136.0,110.5,44077
290000,69.0,47.3,90000
720000,219.66,88.73,50000
800000,205.0,98.59,60000
265000,99.04,68.05,20000
350000,215.0,99.0,70000
490000,172.5,73.74,80000
450000,259.8,126.32,72000
950000,280.0,120.0,50000
355000,114.0,85.8,90000
700000,114.73,81.86,17000
459999,290.0,120.0,70000
350000,180.0,73.9,74000
85000,62.0,46.3,60000
290000,69.0,47.3,15000
1000000,200.0,98.6,72000
85000,99.8,64.4,25000
65000,62.0,46.3,114000
75000,13.1,100.0,120000
100000,210.0,66.0,250000
170000,135.0,71.0,55768
525000,113.75,81.86,40000
265000,90.0,67.05,70000
459999,114.0,84.0,50000
250000,90.0,67.05,20000
395000,190.0,74.0,70000
375000,114.0,82.0,60000
120000,135.0,71.0,120000
290000,113.0,73.9,110000
409999,114.0,84.0,60000
200000,90.3,63.0,30000
900000,250.0,108.6,35000
50000,59.0,37.0,50000
450000,248.0,108.45,100000
650000,330.0,140.0,80000
300000,230.0,88.5,84000
425000,204.0,89.75,60000
55000,78.0,60.0,50000
200000,111.7,78.9,60000
975000,330.0,140.0,100000
450000,195.0,62.1,70000
600000,195.0,62.1,82500
550000,195.0,62.1,76000
180000,190.0,75.0,87000
300000,260.0,112.0,120000
350000,140.0,88.7,70000
465000,190.0,74.0,90000
200000,200.0,88.8,188000
350000,172.5,73.8,120000
650000,145.0,117.3,80000
150000,111.7,78.9,123278
560000,200.0,98.6,100000
625000,219.66,88.73,90000
220000,160.0,68.0,110000
250000,160.0,68.1,110000
575000,190.0,88.7,70000
1050000,330.0,140.0,65000
3000000,450.0,187.7,70000
200000,320.0,138.1,90000
262000,69.0,47.3,50000
299000,74.5,55.2,33000
250000,69.0,47.3,26500
140000,96.1,62.1,60000
360000,190.0,74.0,70000
210000,104.0,67.06,80000
600000,219.7,88.73,60000
210000,180.0,75.0,100000
300000,250.0,103.6,80000
450000,114.0,82.0,35000
3200000,470.0,197.0,35000
550000,113.75,81.86,10000
100000,190.0,75.0,80000
80000,8.6,64.0,90000
295000,69.0,47.3,80000
360000,91.0,67.0,25000
210000,90.0,67.1,70000
585000,114.73,81.86,80000
560000,230.0,88.7,50000
600000,200.0,98.6,70000
330000,104.0,67.0,60000
990000,151.0,121.3,15000
695000,117.0,81.86,20000
300000,160.0,70.0,60000
270000,69.0,47.3,22000
185000,320.0,138.1,70000
200000,205.0,76.9,80000
459999,77.0,58.16,35000
240000,190.0,73.94,142000
570000,190.0,74.0,72000
850000,205.0,98.96,90000
155000,160.0,68.0,80000
270000,22.4,90.0,125000
610000,130.0,91.1,33000
1000000,259.9,126.2,50000
450000,290.0,120.0,120000
500000,190.25,73.97,35000
700000,200.0,98.63,43000
135000,62.0,46.3,60000
430000,290.0,120.0,148000
625000,259.8,126.32,70000
280000,134.0,97.7,96000
220000,190.0,73.94,70000
620000,113.0,81.8,18484
300000,320.0,138.03,70000
180000,62.0,46.3,25000
250000,180.0,73.9,120000
480000,115.0,83.14,55000
885000,150.0,121.31,10000
550000,190.0,77.0,60000
800000,190.0,74.02,30000
180000,96.1,62.1,65000
380000,219.6,88.76,50000
520000,114.0,83.81,2560
90000,62.0,46.3,60000
40000,59.0,37.0,50000
370000,172.5,73.8,120000
290000,146.0,116.3,120000
215000,74.5,55.2,47000
1282000,400.0,153.86,45000
610000,20.4,102.0,90000
380000,219.6,88.76,110000
1250000,280.0,120.0,95000
400000,259.9,126.3,103655
700000,114.73,81.86,25000
650000,248.0,108.45,80000
95000,51.0,37.5,50000
1147000,330.0,140.0,56975
150000,96.1,62.0,110000
120000,62.0,46.3,80000
180000,16.3,68.0,187000
325000,160.0,67.0,69000
550000,205.0,98.59,206000
950000,205.0,98.59,27000
500000,204.0,89.84,132000
725000,215.0,99.23,75000
180000,160.0,64.1,218000
650000,219.7,88.73,10000
210000,160.0,64.1,215000
200000,160.0,67.0,137000
295000,250.0,103.6,65000
160000,12.7,78.0,120000
450000,90.0,67.04,10000
385000,104.0,67.0,20000
350000,160.0,67.0,93500
2711000,430.0,177.0,9000
5150000,202.0,214.56,20000
3200000,430.0,177.0,45000
503000,320.0,147.94,110000
3800000,400.0,190.0,20000
225000,90.0,67.05,58343
740000,190.0,74.0,38817
550000,110.0,88.7,56494
750000,200.0,100.6,79328
625000,132.0,88.73,25538
600000,113.0,81.8,69779
450000,190.24,73.97,56290
5400000,400.0,190.0,7500
5500000,400.0,190.0,8500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
2475000,350.0,150.0,2000
2711000,430.0,177.0,9000
5150000,202.0,214.56,20000
3200000,430.0,177.0,45000
503000,320.0,147.94,110000
3800000,400.0,190.0,20000
2000000,213.0,157.7,68089
225000,90.0,67.05,58343
740000,190.0,74.0,38817
550000,110.0,88.7,56494
750000,200.0,100.6,79328
650000,113.0,81.8,5621
625000,132.0,88.73,25538
450000,190.24,73.97,56290
5400000,400.0,190.0,7500
5500000,400.0,190.0,8500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
558000,190.0,74.02,70000
165000,96.1,62.1,56000
300000,219.6,88.76,80000
500000,99.0,68.0,5000
900000,330.0,140.0,100000
830000,53.0,235.0,60000
640000,250.0,103.52,65000
450000,172.5,73.8,60000
825000,200.0,88.5,82000
500000,320.0,138.1,80000
325000,115.0,82.0,5000
450000,248.0,108.45,133000
675000,110.0,88.7,25000
415000,140.0,88.7,15000
1100000,219.7,88.7,40000
509999,195.0,62.1,70000
200000,290.0,120.0,152000
500000,259.9,126.3,80000
45000,8.5,53.5,100000
270000,72.0,53.3,50000
550000,114.73,81.86,40000
235000,91.0,67.0,60000
600000,114.7,81.83,40000
525000,200.0,98.6,60000
325000,190.0,74.0,90000
420000,190.0,74.0,90000
229999,90.0,67.1,60000
375000,190.0,74.0,80000
750000,290.0,120.0,120000
400000,114.0,84.0,40000
600000,330.0,140.0,91000
110000,9.8,63.0,80000
45000,59.0,37.0,73257
722000,200.0,70.0,80000
500000,114.0,83.83,15000
250000,24.0,110.0,110000
950000,250.0,108.6,40000
375000,200.0,84.8,212000
780000,190.0,74.02,30000
575000,99.0,68.0,30000
563000,114.7,81.83,30000
450000,114.0,84.0,15000
2300000,360.0,147.51,1000
80000,59.0,37.0,26320
320000,22.4,90.0,135000
375000,172.0,130.0,100000
400000,101.0,73.0,120000
600000,260.0,112.0,230000
315000,91.0,67.0,60000
1100000,380.0,181.0,80000
350000,190.0,73.9,190000
375000,101.0,73.0,120000
1050000,200.0,100.6,217000
350000,90.0,67.04,29000
120000,84.0,67.0,120000
819999,330.0,140.0,90000
700000,114.7,81.83,30000
451999,90.0,67.04,30000
500000,114.0,82.0,56000
1250000,200.0,100.6,90000
500000,240.0,100.0,120000
490000,190.0,74.0,60000
200000,190.0,73.9,147000
240000,90.0,67.1,35000
655000,114.7,81.83,19500
450000,115.0,83.11,35000
310000,90.0,67.04,35000
150000,62.0,46.3,50000
180000,150.0,57.6,120000
150000,135.4,70.0,120000
160000,160.0,68.0,112000
600000,200.0,75.0,70000
380000,250.0,103.5,145000
120000,13.5,70.0,135000
135000,135.4,70.0,146000
610000,113.75,81.86,10000
260000,230.0,88.5,50000
500000,113.75,81.86,25000
220000,91.0,67.0,20000
121000,172.0,130.0,70000
2200000,380.0,181.0,25000
280000,22.4,90.0,100000
919999,170.0,108.5,20000
320000,22.4,90.0,155000
140000,160.0,68.0,70000
310000,200.0,88.8,25000
65000,59.0,37.0,120000
300000,172.5,73.8,90000
2711000,430.0,177.0,9000
5150000,202.0,214.56,20000
3200000,430.0,177.0,45000
503000,320.0,147.94,110000
3800000,400.0,190.0,20000
2000000,213.0,157.7,68089
225000,90.0,67.05,58343
740000,190.0,74.0,38817
550000,110.0,88.7,56494
750000,200.0,100.6,79328
650000,113.0,81.8,5621
625000,132.0,88.73,25538
600000,113.0,81.8,69779
450000,190.24,73.97,56290
5400000,400.0,190.0,7500
5500000,400.0,190.0,8500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
2475000,350.0,150.0,2000
575000,330.0,140.0,110000
440000,320.0,138.03,110000
380000,190.0,74.0,100000
140000,116.0,90.0,116700
475000,190.0,74.0,25000
200000,220.0,95.0,200000
400000,190.0,75.0,176062
425000,20.4,102.0,250000
509999,200.0,98.6,82000
275000,99.04,68.05,80000
650000,172.5,73.74,40000
1850000,350.0,170.0,14000
650000,245.0,108.45,129000
360000,209.0,91.7,60000
650000,250.0,108.62,82000
2000000,420.0,187.7,77500
675000,172.5,73.74,50000
50000,59.0,37.0,40000
445000,113.0,81.8,39500
750000,224.0,88.76,40000
425000,190.0,74.0,56000
850000,219.7,88.73,54000
400000,90.0,67.04,20000
550000,200.0,98.6,35000
250000,109.0,86.8,97000
206000,69.0,47.3,120000
290000,74.5,55.2,50000
45000,48.0,35.0,30400
1200000,300.0,115.0,15000
220000,200.0,84.8,110000
515000,400.0,170.0,120000
260000,190.0,75.0,120000
315000,250.0,103.6,130000
225000,90.0,67.1,76000
420000,320.0,138.1,110000
525000,290.0,120.0,96000
670000,190.0,74.0,90000
220000,200.0,84.8,110000
250000,160.0,68.1,25000
229999,190.0,73.9,90000
229999,190.0,73.9,164000
300000,109.0,86.7,120000
165000,90.0,66.1,66000
295000,320.0,138.0,250000
360000,259.9,126.3,157000
380000,259.9,126.3,157000
300000,91.0,67.0,35000
320000,28.3,116.6,100000
325000,104.0,67.0,70000
160000,200.0,88.8,30000
630000,195.0,70.0,40000
600000,113.0,81.8,5000
229999,69.0,47.3,30000
440000,190.0,74.0,70000
90000,90.3,62.0,60000
750000,200.0,88.5,60000
330000,146.0,116.3,80000
250000,180.0,75.0,150000
120000,84.0,64.0,150000
100000,130.0,92.0,25000
850000,250.0,108.6,35000
450000,190.24,73.97,48000
240000,180.0,73.9,200000
600000,190.0,74.0,135000
280000,172.5,73.74,110000
465000,259.8,126.32,146000
350000,69.0,47.3,44000
325000,111.7,78.9,70000
50000,12.5,62.0,271000
110000,62.0,46.3,120000
220000,140.0,69.0,80000
515000,195.0,62.1,60000
750000,130.0,91.1,40000
350000,74.5,55.2,25000
488999,113.75,81.86,15000
300000,69.0,47.3,27000
650000,190.0,74.0,35000
250000,90.0,66.1,40000
200000,69.0,47.3,40000
200000,140.0,69.0,120000
276000,94.14,68.05,60000
250000,74.5,55.2,40000
95000,62.0,46.3,80000
200000,140.0,70.0,70000
450000,259.8,126.32,100000
900000,330.0,140.0,18000
200000,135.0,69.0,175000
200000,111.8,78.9,70000
370000,195.0,62.1,91863
250000,10.7,65.0,100000
290000,72.0,53.3,10000
900000,200.0,88.5,35000
325000,160.0,68.1,120000
425000,114.0,82.0,30000
315000,72.0,53.3,60000
300000,90.0,67.05,70000
325000,111.8,78.9,70000
900000,219.7,88.7,130000
950000,219.7,88.7,133000
320000,250.0,103.6,120000
500000,95.0,75.0,20000
290000,102.0,70.0,25000
60000,51.0,37.48,90000
120000,90.0,66.1,140000
850000,200.0,97.9,103000
1750000,343.0,147.8,23000
600000,200.0,98.6,128000
620000,230.0,88.8,33000
150000,62.0,46.3,70000
150000,96.1,62.0,40000
135000,124.0,99.6,40000
200000,135.0,71.0,80000
730000,200.0,88.5,70000
800000,200.0,100.6,100000
300000,260.0,112.0,90000
190000,160.0,68.0,112000
350000,17.5,132.0,50000
509999,180.4,71.0,62000
400000,200.0,88.76,90000
800000,200.0,100.0,80000
250000,200.0,88.8,50000
930000,259.9,126.2,47552
720000,200.0,88.5,40000
225000,102.0,70.0,15000
950000,205.0,98.96,20000
530000,114.73,81.86,52000
470000,114.7,81.83,70000
650000,180.0,63.0,110000
540000,320.0,138.1,77500
459999,190.0,74.0,100000
325000,72.0,53.3,14700
240000,59.0,34.2,40000
400000,115.0,82.0,32000
70000,62.0,46.3,70000
250000,114.0,85.8,80000
910000,200.0,100.6,80000
720000,190.0,74.02,25000
590000,190.0,74.0,50000
434000,171.0,72.4,120000
145000,180.0,63.0,170000
445000,115.0,82.0,19700
191000,96.1,62.1,70000
372000,215.0,99.0,50000
65000,90.0,67.1,90000
300000,160.0,68.05,140000
125000,28.3,116.6,120000
520000,114.0,84.0,40000
190000,69.0,47.3,70000
310000,91.0,67.0,7000
750000,20.4,102.0,90000
