Present_Price,max_power,torque,engine,year,seller_type_encoded,fuel_encoded,transmission_encoded,km_driven,mileage,selling_price
,108.5,248.0,1461.0,2014,1,1,1,150000,19.01,540000.0
,67.04,90.0,998.0,2018,1,4,1,10000,23.1,580000.0
,126.2,259.9,1582.0,2015,1,1,1,70000,19.67,1000000.0
,74.0,190.0,1248.0,2017,1,1,1,80000,22.95,459999.0
,74.0,190.0,1248.0,2015,1,1,1,50000,25.2,635000.0
,126.32,259.8,1582.0,2014,1,1,1,83000,22.32,650000.0
,74.0,190.0,1248.0,2013,1,1,1,116000,23.4,525000.0
,67.1,96.0,1172.0,2015,1,4,1,60000,15.8,350000.0
,73.9,190.0,1248.0,2008,1,1,1,175802,19.3,320000.0
,102.0,20.4,2494.0,2006,1,1,1,192000,12.8,450000.0
,103.6,153.0,1598.0,2011,1,4,1,73840,15.04,227000.0
,63.0,180.0,2523.0,2011,1,1,1,162000,13.6,325000.0
,67.0,91.0,999.0,2018,1,4,0,20000,23.0,275000.0
,82.0,114.0,1197.0,2013,1,4,1,75000,18.9,300000.0
,120.0,290.0,2179.0,2011,1,1,1,320000,12.05,400000.0
,81.8,113.0,1197.0,2016,1,4,1,20000,20.4,550000.0
,108.6,250.0,1498.0,2017,1,1,0,40000,21.66,900000.0
,46.3,62.0,796.0,2010,1,4,1,20000,19.7,165000.0
,55.2,74.5,814.0,2014,1,4,1,70000,21.1,210000.0
,108.45,245.0,1461.0,2016,1,1,1,30000,19.64,650000.0
,53.3,72.0,799.0,2016,1,4,1,80000,25.17,260000.0
,85.8,114.0,1197.0,2013,1,4,1,67000,19.1,450000.0
,68.05,99.04,1086.0,2008,1,4,1,120000,19.81,130000.0
,88.5,200.0,1248.0,2019,1,1,1,9000,24.3,890000.0
,102.0,15.0,1595.0,2010,1,4,1,80000,14.0,225000.0
,174.5,450.0,2755.0,2018,1,1,0,60000,15.04,3200000.0
,88.8,200.0,1248.0,2010,1,1,1,120000,21.12,210000.0
,170.3,410.0,2982.0,2014,1,1,0,60000,11.0,3500000.0
,98.6,200.0,1498.0,2014,1,1,1,80000,25.1,750000.0
,139.46,174.0,1799.0,2019,0,4,0,24857,16.5,2000000.0
,68.05,94.14,998.0,2017,1,4,1,26442,20.3,270000.0
,91.1,130.0,1373.0,2017,1,4,1,35000,17.5,700000.0
,46.3,62.0,796.0,2010,1,4,1,28000,19.7,130000.0
,88.8,200.0,1248.0,2015,1,1,1,80000,20.77,650000.0
,46.3,62.0,796.0,2005,1,4,1,39000,19.7,55000.0
,67.0,90.0,998.0,2017,1,4,0,20000,20.51,475000.0
,84.8,200.0,1461.0,2013,1,1,1,50000,21.64,325000.0
,88.7,110.0,1199.0,2017,1,4,0,40000,19.0,615000.0
,82.0,114.0,1197.0,2015,1,4,1,15000,18.9,390000.0
,81.8,113.0,1197.0,2019,1,4,0,15000,22.0,650000.0
,81.8,113.0,1197.0,2015,1,4,1,30000,20.4,440000.0
,63.0,180.0,2523.0,2013,1,1,1,80000,15.96,499000.0
,88.73,219.7,1396.0,2012,1,1,1,120000,22.54,525000.0
,83.8,200.0,1461.0,2015,1,1,1,90000,20.45,580000.0
,73.74,172.5,1248.0,2016,1,1,1,110000,18.2,420000.0
,126.2,259.9,1582.0,2016,1,1,1,80000,23.9,800000.0
,81.8,113.0,1197.0,2020,1,4,1,5000,21.21,600000.0
,86.8,109.0,1198.0,2017,1,4,1,50000,18.5,400000.0
,74.0,190.0,1248.0,2017,1,1,1,65000,26.59,700000.0
,74.0,190.0,1248.0,2017,1,1,1,35000,27.39,800000.0
,98.6,200.0,1498.0,2015,1,1,1,90000,27.3,600000.0
,74.0,190.0,1248.0,2016,1,1,1,100000,25.2,580000.0
,53.3,72.0,799.0,2016,1,4,1,15000,25.17,350000.0
,68.0,160.0,1399.0,2011,1,1,1,147000,20.0,204999.0
,140.0,330.0,2179.0,2017,1,1,1,20000,16.0,1350000.0
,90.0,22.4,1396.0,2009,1,1,1,120000,23.0,310000.0
,102.0,20.4,2494.0,2011,1,1,1,250000,12.8,700000.0
,99.0,215.0,1498.0,2016,1,1,1,69000,25.83,459999.0
,68.1,99.1,1086.0,2012,1,3,1,97000,19.0,275000.0
,53.3,72.0,799.0,2016,1,4,1,15000,25.17,390000.0
,153.86,400.0,2179.0,2018,1,1,1,50000,17.6,1525000.0
,46.3,62.0,796.0,2005,0,4,1,50800,19.7,110000.0
,67.04,90.0,998.0,2017,0,4,1,10000,23.1,484999.0
,261.4,620.0,2993.0,2018,1,1,0,30000,17.09,5830000.0
,46.3,62.0,796.0,2012,1,4,1,60000,19.7,185000.0
,71.0,180.4,1120.0,2018,0,1,1,40142,24.4,665000.0
,81.83,114.7,1197.0,2019,0,4,1,9400,18.6,721000.0
,77.0,190.0,1198.0,2016,0,1,1,62000,25.32,390000.0
,90.0,200.0,1248.0,2011,0,1,1,90000,18.8,190000.0
,105.0,247.0,2498.0,2019,0,1,1,12584,16.55,975000.0
,67.05,104.0,1198.0,2016,0,4,1,49000,19.02,275000.0
,47.3,69.0,796.0,2016,0,4,1,32000,24.7,315000.0
,81.86,117.0,1197.0,2019,0,4,1,4300,18.6,685000.0
,81.8,113.0,1197.0,2019,0,4,1,14548,21.21,595000.0
,98.96,205.0,1498.0,2018,0,1,1,44772,23.0,900000.0
,88.5,200.0,1248.0,2018,0,1,1,48500,25.47,950000.0
,47.3,69.0,796.0,2016,0,4,1,38000,24.7,275000.0
,81.83,114.7,1197.0,2017,0,4,1,28782,18.6,570000.0
,81.83,114.7,1197.0,2018,0,4,1,28451,18.6,700000.0
,88.5,200.0,1248.0,2018,0,1,1,36500,24.3,910000.0
,74.0,190.0,1248.0,2018,0,1,1,44885,26.59,751000.0
,71.0,135.0,1405.0,2009,1,1,1,110000,17.0,135000.0
,88.5,200.0,1248.0,2017,0,1,1,79000,25.47,825000.0
,168.5,360.0,2982.0,2015,0,1,0,91000,12.55,1650000.0
,88.5,200.0,1248.0,2018,0,1,1,50000,24.3,875000.0
,88.5,200.0,1248.0,2016,0,1,1,81000,28.09,650000.0
,160.0,250.0,1368.0,2019,0,4,0,22000,16.0,1450000.0
,126.2,259.87,1582.0,2017,0,1,1,41000,20.5,975000.0
,88.5,200.0,1248.0,2019,0,1,1,50000,24.52,925000.0
,88.8,200.0,1248.0,2016,0,1,1,66000,20.77,725000.0
,88.76,200.0,1248.0,2013,0,1,1,65000,20.77,550000.0
,88.73,219.7,1396.0,2014,0,1,1,76000,22.54,550000.0
,102.0,20.4,2494.0,2013,0,1,1,95000,12.8,750000.0
,118.0,146.0,1497.0,2013,0,4,1,55000,17.0,475000.0
,67.05,104.0,1198.0,2017,0,4,1,65000,19.02,325000.0
,88.5,200.0,1248.0,2017,0,1,1,76000,25.47,725000.0
,93.7,130.0,1373.0,2018,0,4,1,47000,16.02,775000.0
,74.0,190.0,1248.0,2017,0,1,1,70000,23.4,625000.0
,,,,2009,0,4,1,56000,,195000.0
,74.0,190.0,1248.0,2014,0,1,1,89000,22.9,470000.0
,147.51,343.0,2393.0,2016,0,1,1,90000,13.68,1650000.0
,88.7,219.7,1396.0,2018,1,1,1,70000,21.38,1050000.0
,74.0,190.0,1248.0,2013,1,1,1,57000,22.9,380000.0
,74.0,190.0,1248.0,2017,1,1,1,70000,26.59,650000.0
,55.2,74.5,814.0,2016,1,4,1,49200,21.1,275000.0
,130.0,172.0,1799.0,2009,1,4,1,125000,13.5,220000.0
,68.05,99.04,1086.0,2008,1,4,1,60000,19.81,200000.0
,73.0,101.0,1196.0,2015,1,4,1,120000,15.37,315000.0
,46.3,62.0,796.0,2004,1,4,1,110000,19.7,90000.0
,67.0,84.0,1061.0,2007,1,4,1,70000,18.9,120000.0
,67.1,90.0,998.0,2006,1,4,1,168000,18.9,90000.0
,140.0,330.0,2179.0,2018,1,1,1,30000,16.0,1500000.0
,70.0,160.0,1120.0,2015,1,1,1,60000,24.0,370000.0
,74.0,190.0,1248.0,2016,1,1,1,131111,25.2,595000.0
,65.0,16.0,1461.0,2007,1,1,1,120000,19.2,150000.0
,73.9,190.0,1248.0,2012,1,1,1,58400,19.3,400000.0
,67.1,90.0,998.0,2016,1,4,1,23400,23.95,310000.0
,,,,2005,1,4,1,158107,,105000.0
,140.0,330.0,2179.0,2014,1,1,1,90000,15.1,750000.0
,68.0,99.0,1086.0,2019,1,4,0,3010,20.3,521000.0
,88.8,200.0,1248.0,2010,1,1,1,80000,21.12,180000.0
,68.0,16.3,1399.0,2011,1,1,1,155000,17.8,220000.0
,37.0,59.0,796.0,1998,1,4,1,70000,16.1,40000.0
,81.86,113.75,1197.0,2018,1,4,1,4000,18.9,540000.0
,46.3,62.0,796.0,2007,1,4,1,35000,19.7,140000.0
,60.0,78.0,993.0,2003,1,4,1,121000,17.3,200000.0
,98.59,205.0,1498.0,2015,1,1,1,110000,22.77,650000.0
,68.0,16.3,1399.0,2010,1,1,1,170000,17.8,229999.0
,75.0,190.0,1248.0,2010,1,1,1,175000,17.8,305000.0
,140.0,320.0,1997.0,2018,1,1,1,30000,16.0,1400000.0
,95.0,220.0,2489.0,2010,1,1,1,77088,14.0,465000.0
,63.1,160.0,1461.0,2011,1,1,1,110000,23.08,210000.0
,62.1,195.0,2523.0,2016,1,1,1,136511,15.96,570000.0
,93.7,130.0,1373.0,2015,1,4,1,60000,16.02,650000.0
,83.14,115.0,1197.0,2016,1,4,1,36000,20.85,620000.0
,67.1,90.0,998.0,2012,1,4,1,65000,18.9,250000.0
,184.0,380.0,1995.0,2011,1,1,0,50000,17.05,1000000.0
,58.2,77.0,998.0,2012,1,3,1,60000,26.2,300000.0
,75.0,197.0,1248.0,2013,1,1,1,82500,20.3,300000.0
,98.96,205.0,1498.0,2018,1,1,1,30000,23.0,810000.0
,147.9,327.0,1991.0,2011,1,1,1,100000,18.3,270000.0
,74.0,190.0,1248.0,2015,1,1,1,70000,26.59,470000.0
,88.7,190.0,1248.0,2017,1,1,1,85000,20.65,400000.0
,67.04,90.0,998.0,2014,1,4,1,60000,20.51,300000.0
,47.3,69.0,796.0,2015,1,4,1,20000,22.74,170000.0
,108.45,248.0,1461.0,2014,1,1,1,80000,19.01,455999.0
,,,,2002,1,4,1,75000,,35000.0
,,,,2005,1,4,1,100000,,85000.0
,88.5,200.0,1248.0,2016,1,1,1,80000,24.3,650000.0
,88.7,140.0,1193.0,2017,1,4,1,35000,17.57,350000.0
,57.6,150.0,936.0,2013,1,1,1,139000,25.44,125000.0
,46.3,62.0,796.0,2005,1,4,0,90000,19.7,80000.0
,34.2,59.0,796.0,2009,1,4,1,120000,16.8,120000.0
,78.0,12.7,1497.0,2008,1,4,1,100000,17.7,250000.0
,103.6,250.0,1598.0,2011,1,1,1,90000,20.54,225000.0
,63.0,180.0,2523.0,2007,1,1,1,105000,13.6,215000.0
,73.97,190.24,1186.0,2017,1,1,1,40000,25.4,450000.0
,81.86,113.75,1197.0,2017,1,4,1,90000,20.14,509999.0
,47.3,69.0,796.0,2015,1,4,1,36710,22.74,245000.0
,88.5,200.0,1248.0,2016,0,1,1,28180,23.65,620000.0
,88.5,200.0,1248.0,2017,0,1,1,44000,23.65,650000.0
,138.1,350.0,1956.0,2019,1,1,1,15000,17.0,1700000.0
,67.0,104.0,1198.0,2019,1,4,1,4000,19.72,590000.0
,73.94,190.0,1248.0,2014,1,1,1,30000,23.2,370000.0
,85.8,114.0,1197.0,2013,1,4,1,15000,18.6,350000.0
,83.1,115.0,1197.0,2017,1,4,1,20000,21.4,580000.0
,81.86,113.75,1197.0,2018,1,4,1,56000,18.9,450000.0
,81.86,114.73,1197.0,2017,1,4,1,19000,17.19,600000.0
,158.0,385.0,2198.0,2016,1,1,0,30000,12.62,2400000.0
,81.83,114.7,1197.0,2017,1,4,1,70000,18.6,450000.0
,69.0,135.0,1396.0,2009,1,1,1,30000,19.09,150000.0
,73.0,101.0,1196.0,2019,1,4,1,15000,15.37,400000.0
,47.3,69.0,796.0,2013,1,4,1,85000,22.74,185000.0
,81.8,113.0,1197.0,2018,1,4,0,50000,22.0,625000.0
,81.86,114.73,1197.0,2019,1,4,1,20000,17.19,700000.0
,67.04,90.0,998.0,2017,1,4,1,25000,20.51,390000.0
,108.5,170.0,1198.0,2018,1,4,1,25000,17.0,625000.0
,85.8,114.0,1197.0,2014,1,4,1,50000,19.1,400000.0
,90.0,22.4,1396.0,2011,1,1,1,150000,23.0,380000.0
,138.1,173.0,1794.0,2009,1,4,0,90000,14.53,400000.0
,88.7,140.0,1193.0,2019,1,4,1,100000,17.57,620000.0
,67.0,160.0,1399.0,2008,1,1,1,180000,17.8,190000.0
,47.3,69.0,796.0,2013,1,4,1,50000,22.74,210000.0
,73.94,190.0,1248.0,2012,1,1,1,80000,23.2,270000.0
,60.0,78.0,993.0,1999,1,4,1,100000,17.3,45000.0
,55.2,74.5,814.0,2014,1,4,1,93000,21.1,220000.0
,63.0,180.0,2523.0,2014,1,1,1,11500,15.96,550000.0
,82.85,113.7,1197.0,2013,1,4,1,120000,18.5,370000.0
,,,,2006,1,4,0,100000,,95000.0
,93.7,218.0,2489.0,2015,1,1,1,50000,14.95,650000.0
,116.3,146.0,1497.0,2012,1,4,1,120000,16.8,550000.0
,68.0,16.3,1399.0,2010,1,1,1,100000,17.8,225000.0
,37.0,59.0,796.0,2004,1,4,1,57000,16.1,40000.0
,55.2,74.5,814.0,2016,1,4,1,60000,21.1,280000.0
,110.5,136.0,1499.0,2017,0,4,0,44077,17.01,570000.0
,47.3,69.0,796.0,2017,1,4,1,90000,24.7,290000.0
,88.73,219.66,1396.0,2018,1,1,1,50000,21.19,720000.0
,98.59,205.0,1498.0,2017,1,1,1,60000,22.77,800000.0
,68.05,99.04,1086.0,2012,1,4,1,20000,19.81,265000.0
,99.0,215.0,1498.0,2016,1,1,1,70000,25.83,350000.0
,,,,2008,1,4,1,80000,,200000.0
,73.74,172.5,1248.0,2016,1,1,1,80000,18.2,490000.0
,126.32,259.8,1582.0,2012,1,1,1,72000,22.32,450000.0
,120.0,280.0,1997.0,2016,1,1,1,50000,15.4,950000.0
,85.8,114.0,1298.0,2012,1,4,1,90000,17.5,355000.0
,81.86,114.73,1197.0,2019,1,4,1,17000,18.6,700000.0
,120.0,290.0,2179.0,2012,1,1,1,70000,12.05,459999.0
,73.9,180.0,1199.0,2012,1,1,1,74000,22.07,350000.0
,46.3,62.0,796.0,2006,1,4,1,60000,19.7,85000.0
,47.3,69.0,796.0,2016,1,4,1,15000,22.74,290000.0
,98.6,200.0,1498.0,2019,1,1,1,72000,25.5,1000000.0
,64.4,99.8,1193.0,2008,1,4,1,25000,16.84,85000.0
,46.3,62.0,796.0,2003,1,4,1,114000,19.7,65000.0
,100.0,13.1,1493.0,2005,1,4,1,120000,13.0,75000.0
,66.0,210.0,1896.0,2003,1,1,1,250000,18.7,100000.0
,71.0,135.0,1405.0,2009,1,1,1,55768,17.0,170000.0
,81.86,113.75,1197.0,2017,1,4,0,40000,18.9,525000.0
,67.05,90.0,998.0,2020,1,4,1,70000,21.79,265000.0
,84.0,114.0,1199.0,2018,1,4,1,50000,20.3,459999.0
,67.05,90.0,998.0,2017,1,4,1,20000,23.95,250000.0
,74.0,190.0,1248.0,2013,1,1,1,70000,23.4,395000.0
,82.0,114.0,1197.0,2014,1,4,1,60000,18.9,375000.0
,71.0,135.0,1405.0,2009,1,1,1,120000,17.0,120000.0
,73.9,113.0,1248.0,2011,1,1,1,110000,21.1,290000.0
,84.0,114.0,1199.0,2017,1,4,1,60000,23.84,409999.0
,63.0,90.3,995.0,2009,1,4,1,30000,16.5,200000.0
,108.6,250.0,1498.0,2018,1,1,1,35000,21.13,900000.0
,37.0,59.0,796.0,2003,1,4,1,50000,16.1,50000.0
,108.45,248.0,1461.0,2012,1,1,1,100000,19.01,450000.0
,140.0,330.0,2179.0,2012,1,1,1,80000,15.1,650000.0
,88.5,230.0,1498.0,2014,1,1,1,84000,20.14,300000.0
,89.75,204.0,1498.0,2014,1,1,1,60000,25.01,425000.0
,60.0,78.0,993.0,1998,1,4,1,50000,17.3,55000.0
,78.9,111.7,1197.0,2011,1,4,1,60000,20.36,200000.0
,140.0,330.0,2179.0,2015,1,1,1,100000,16.0,975000.0
,62.1,195.0,2523.0,2013,1,1,1,70000,15.96,450000.0
,62.1,195.0,2523.0,2014,1,1,1,82500,15.96,600000.0
,62.1,195.0,2523.0,2014,1,1,1,76000,15.96,550000.0
,75.0,190.0,1248.0,2011,1,1,1,87000,18.0,180000.0
,112.0,260.0,2498.0,2010,1,1,1,120000,14.0,300000.0
,88.7,140.0,1193.0,2016,1,4,1,70000,17.57,350000.0
,74.0,190.0,1248.0,2014,1,1,1,90000,23.4,465000.0
,88.8,200.0,1248.0,2010,1,1,1,188000,21.12,200000.0
,73.8,172.5,1248.0,2014,1,1,1,120000,18.2,350000.0
,117.3,145.0,1497.0,2015,1,4,1,80000,17.4,650000.0
,78.9,111.7,1197.0,2010,1,4,1,123278,20.36,150000.0
,98.6,200.0,1498.0,2014,1,1,1,100000,26.0,560000.0
,88.73,219.66,1396.0,2015,1,1,1,90000,21.19,625000.0
,68.0,160.0,1399.0,2012,1,1,1,110000,20.0,220000.0
,68.1,160.0,1399.0,2013,1,1,1,110000,20.0,250000.0
,88.7,190.0,1248.0,2018,1,1,1,70000,20.65,575000.0
,140.0,330.0,2179.0,2015,1,1,1,65000,15.1,1050000.0
,187.7,450.0,2179.0,2015,1,1,0,70000,16.36,3000000.0
,138.1,320.0,2179.0,2012,1,1,1,90000,11.57,200000.0
,47.3,69.0,796.0,2016,1,4,1,50000,22.74,262000.0
,55.2,74.5,814.0,2018,1,4,1,33000,21.1,299000.0
,47.3,69.0,796.0,2015,1,4,1,26500,22.74,250000.0
,62.1,96.1,1086.0,2011,1,4,1,60000,17.92,140000.0
,74.0,190.0,1248.0,2013,1,1,1,70000,23.4,360000.0
,67.06,104.0,1198.0,2015,1,4,1,80000,20.63,210000.0
,88.73,219.7,1396.0,2017,1,1,1,60000,22.54,600000.0
,75.0,180.0,1199.0,2011,1,1,1,100000,19.5,210000.0
,103.6,250.0,1598.0,2011,1,1,1,80000,20.54,300000.0
,82.0,114.0,1197.0,2016,1,4,1,35000,18.9,450000.0
,197.0,470.0,3198.0,2018,1,1,0,35000,10.91,3200000.0
,81.86,113.75,1197.0,2019,1,4,1,10000,18.9,550000.0
,75.0,190.0,1248.0,2011,1,1,1,80000,18.0,100000.0
,64.0,8.6,1061.0,2006,1,4,1,90000,17.3,80000.0
,47.3,69.0,796.0,2017,1,4,1,80000,24.7,295000.0
,67.0,91.0,999.0,2017,1,4,1,25000,23.01,360000.0
,67.1,90.0,998.0,2014,1,4,1,70000,20.92,210000.0
,81.86,114.73,1197.0,2019,1,4,0,80000,17.4,585000.0
,88.7,230.0,1498.0,2016,1,1,1,50000,20.14,560000.0
,98.6,200.0,1498.0,2015,1,1,1,70000,26.0,600000.0
,67.0,104.0,1198.0,2017,1,4,1,60000,20.63,330000.0
,121.3,151.0,1591.0,2019,1,4,1,15000,17.0,990000.0
,81.86,117.0,1197.0,2019,1,4,0,20000,17.4,695000.0
,70.0,160.0,1120.0,2014,1,1,1,60000,24.0,300000.0
,47.3,69.0,796.0,2015,1,4,1,22000,22.74,270000.0
,138.1,320.0,2179.0,2010,1,1,1,70000,11.57,185000.0
,76.9,205.0,1248.0,2013,1,1,1,80000,22.1,200000.0
,58.16,77.0,998.0,2019,1,0,1,35000,26.6,459999.0
,73.94,190.0,1248.0,2013,1,1,1,142000,23.2,240000.0
,74.0,190.0,1248.0,2015,1,1,1,72000,26.59,570000.0
,98.96,205.0,1498.0,2018,1,1,1,90000,23.0,850000.0
,68.0,160.0,1399.0,2011,1,1,1,80000,20.0,155000.0
,90.0,22.4,1396.0,2011,1,1,1,125000,23.0,270000.0
,91.1,130.0,1373.0,2015,1,4,1,33000,20.73,610000.0
,126.2,259.9,1582.0,2015,1,1,1,50000,19.67,1000000.0
,120.0,290.0,2179.0,2012,1,1,1,120000,12.05,450000.0
,73.97,190.25,1186.0,2018,1,1,1,35000,25.4,500000.0
,98.63,200.0,1498.0,2018,1,1,1,43000,27.4,700000.0
,46.3,62.0,796.0,2007,1,4,1,60000,19.7,135000.0
,120.0,290.0,2179.0,2012,1,1,1,148000,12.05,430000.0
,126.32,259.8,1582.0,2014,1,1,1,70000,22.32,625000.0
,97.7,134.0,1498.0,2011,1,4,1,96000,16.95,280000.0
,73.94,190.0,1248.0,2012,1,1,1,70000,23.2,220000.0
,81.8,113.0,1197.0,2017,1,4,1,18484,20.89,620000.0
,138.03,320.0,2179.0,2011,1,1,1,70000,13.93,300000.0
,46.3,62.0,796.0,2010,1,4,1,25000,19.7,180000.0
,73.9,180.0,1199.0,2013,1,1,1,120000,22.07,250000.0
,83.14,115.0,1197.0,2017,1,4,1,55000,20.85,480000.0
,121.31,150.0,1497.0,2019,1,4,1,10000,17.0,885000.0
,77.0,190.0,1198.0,2020,1,1,1,60000,25.32,550000.0
,74.02,190.0,1248.0,2018,1,1,1,30000,28.4,800000.0
,62.1,96.1,1086.0,2013,1,4,1,65000,17.92,180000.0
,,,,2010,1,4,1,27000,,200000.0
,88.76,219.6,1396.0,2012,1,1,1,50000,21.9,380000.0
,83.81,114.0,1199.0,2019,1,4,0,2560,24.0,520000.0
,46.3,62.0,796.0,2004,1,4,1,60000,19.7,90000.0
,37.0,59.0,796.0,1999,1,4,1,50000,16.1,40000.0
,73.8,172.5,1248.0,2015,1,1,1,120000,18.2,370000.0
,116.3,146.0,1497.0,2009,1,4,1,120000,16.8,290000.0
,55.2,74.5,814.0,2013,1,4,1,47000,21.1,215000.0
,153.86,400.0,2179.0,2017,1,1,1,45000,17.6,1282000.0
,102.0,20.4,2494.0,2012,1,1,1,90000,12.8,610000.0
,88.76,219.6,1396.0,2013,1,1,1,110000,21.27,380000.0
,120.0,280.0,1997.0,2017,1,1,1,95000,15.4,1250000.0
,126.3,259.9,1582.0,2012,1,1,1,103655,22.32,400000.0
,81.86,114.73,1197.0,2018,1,4,0,25000,17.4,700000.0
,108.45,248.0,1461.0,2014,1,1,1,80000,19.01,650000.0
,37.5,51.0,624.0,2014,1,4,1,50000,25.4,95000.0
,140.0,330.0,2179.0,2015,1,1,1,56975,16.0,1147000.0
,62.0,96.1,1086.0,2010,1,4,1,110000,0.0,150000.0
,46.3,62.0,796.0,2008,1,4,1,80000,19.7,120000.0
,,,,2003,1,0,1,74770,,130000.0
,68.0,16.3,1399.0,2010,0,1,1,187000,17.8,180000.0
,67.0,160.0,1388.0,2013,0,1,1,69000,18.6,325000.0
,98.59,205.0,1498.0,2015,0,1,1,206000,22.77,550000.0
,98.59,205.0,1498.0,2018,0,1,1,27000,22.77,950000.0
,89.84,204.0,1498.0,2014,0,1,1,132000,22.7,500000.0
,99.23,215.0,1498.0,2017,0,1,1,75000,26.1,725000.0
,64.1,160.0,1461.0,2011,1,1,1,218000,21.0,180000.0
,88.73,219.7,1396.0,2016,1,1,1,10000,22.54,650000.0
,64.1,160.0,1461.0,2011,1,1,1,215000,21.0,210000.0
,67.0,160.0,1399.0,2012,1,1,1,137000,17.8,200000.0
,103.6,250.0,1598.0,2011,1,1,1,65000,20.54,295000.0
,78.0,12.7,1497.0,2007,1,4,1,120000,17.7,160000.0
,67.04,90.0,998.0,2017,1,4,0,10000,23.1,450000.0
,67.0,104.0,1198.0,2016,1,4,1,20000,20.62,385000.0
,67.0,160.0,1388.0,2011,1,1,1,93500,18.6,350000.0
,177.0,430.0,1999.0,2017,0,1,0,9000,13.6,2711000.0
,214.56,202.0,2487.0,2019,0,4,0,20000,22.37,5150000.0
,177.0,430.0,1999.0,2017,0,1,0,45000,19.33,3200000.0
,147.94,320.0,2179.0,2015,1,1,1,110000,14.1,503000.0
,190.0,400.0,1969.0,2019,1,1,0,20000,18.0,3800000.0
,67.05,90.0,998.0,2013,2,4,1,58343,21.79,225000.0
,74.0,190.0,1248.0,2018,0,1,1,38817,27.39,740000.0
,88.7,110.0,1199.0,2016,2,4,1,56494,18.2,550000.0
,100.6,200.0,2494.0,2013,2,1,1,79328,12.99,750000.0
,88.73,132.0,1496.0,2017,2,4,1,25538,16.78,625000.0
,81.8,113.0,1197.0,2018,0,4,0,69779,22.0,600000.0
,73.97,190.24,1186.0,2017,0,1,1,56290,24.0,450000.0
,190.0,400.0,1995.0,2019,0,1,0,7500,16.78,5400000.0
,190.0,400.0,1995.0,2019,0,1,0,8500,16.78,5500000.0
,88.76,110.0,1199.0,2019,2,4,0,7032,19.0,779000.0
,103.5,153.0,1598.0,2016,0,4,0,11000,14.3,645000.0
,150.0,350.0,1984.0,2018,0,1,0,2000,16.8,2475000.0
,177.0,430.0,1999.0,2017,0,1,0,9000,13.6,2711000.0
,214.56,202.0,2487.0,2019,0,4,0,20000,22.37,5150000.0
,177.0,430.0,1999.0,2017,0,1,0,45000,19.33,3200000.0
,147.94,320.0,2179.0,2015,1,1,1,110000,14.1,503000.0
,190.0,400.0,1969.0,2019,1,1,0,20000,18.0,3800000.0
,157.7,213.0,2494.0,2016,2,4,0,68089,19.16,2000000.0
,67.05,90.0,998.0,2013,2,4,1,58343,21.79,225000.0
,74.0,190.0,1248.0,2018,0,1,1,38817,27.39,740000.0
,88.7,110.0,1199.0,2016,2,4,1,56494,18.2,550000.0
,100.6,200.0,2494.0,2013,2,1,1,79328,12.99,750000.0
,81.8,113.0,1197.0,2019,2,4,0,5621,22.0,650000.0
,88.73,132.0,1496.0,2017,2,4,1,25538,16.78,625000.0
,73.97,190.24,1186.0,2017,0,1,1,56290,24.0,450000.0
,190.0,400.0,1995.0,2019,0,1,0,7500,16.78,5400000.0
,190.0,400.0,1995.0,2019,0,1,0,8500,16.78,5500000.0
,88.76,110.0,1199.0,2019,2,4,0,7032,19.0,779000.0
,103.5,153.0,1598.0,2016,0,4,0,11000,14.3,645000.0
,74.02,190.0,1248.0,2019,1,1,1,70000,28.4,558000.0
,62.1,96.1,1086.0,2010,1,4,1,56000,17.92,165000.0
,88.76,219.6,1396.0,2012,1,1,1,80000,21.9,300000.0
,68.0,99.0,1086.0,2019,1,4,1,5000,20.3,500000.0
,140.0,330.0,2179.0,2012,1,1,1,100000,15.1,900000.0
,235.0,53.0,2993.0,2008,1,1,0,60000,11.0,830000.0
,,,,2008,1,1,0,70000,,890000.0
,103.52,250.0,1498.0,2014,1,1,1,65000,21.14,640000.0
,73.8,172.5,1248.0,2013,1,1,1,60000,18.2,450000.0
,88.5,200.0,1248.0,2018,1,1,1,82000,28.09,825000.0
,138.1,320.0,2179.0,2013,1,1,1,80000,13.7,500000.0
,82.0,115.0,1198.0,2017,1,4,1,5000,18.15,325000.0
,108.45,248.0,1461.0,2014,1,1,1,133000,19.01,450000.0
,88.7,110.0,1199.0,2017,1,4,1,25000,17.5,675000.0
,88.7,140.0,1193.0,2017,1,4,1,15000,17.57,415000.0
,88.7,219.7,1396.0,2017,1,1,1,40000,21.38,1100000.0
,62.1,195.0,2523.0,2014,1,1,1,70000,15.96,509999.0
,120.0,290.0,2609.0,2007,1,1,1,152000,10.5,200000.0
,126.3,259.9,1582.0,2013,1,1,1,80000,22.32,500000.0
,53.5,8.5,1396.0,2009,1,1,1,100000,17.2,45000.0
,53.3,72.0,799.0,2017,1,4,1,50000,25.17,270000.0
,81.86,114.73,1197.0,2017,1,4,1,40000,17.19,550000.0
,67.0,91.0,999.0,2016,1,4,1,60000,23.01,235000.0
,81.83,114.7,1197.0,2018,1,4,1,40000,18.6,600000.0
,98.6,200.0,1498.0,2015,1,1,1,60000,27.3,525000.0
,74.0,190.0,1248.0,2012,1,1,1,90000,22.9,325000.0
,74.0,190.0,1248.0,2014,1,1,1,90000,23.4,420000.0
